ResourceID,area_name,area_name_type,address_number_street,city,description,map
8628683f-d77d-4137-bbe1-2de87b67bd63,3987 Summit Alley,Primary,3987 Summit Alley,London,"Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.","MULTIPOLYGON (((-0.10070855 51.52381622,-0.10047399 51.52348779,-0.10097437 51.52334851,-0.10121338 51.52367764,-0.10070855 51.52381622)))"
ff75ed1e-0369-4d6c-abaa-1ca2a1819c4d,30 Artisan Point,Primary,30 Artisan Point,London,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.","MULTIPOLYGON (((-0.09891179 51.52351221,-0.09886417 51.52346153,-0.09886145 51.52345744,-0.09886088 51.52345384,-0.09886128 51.5234444,-0.09886633 51.52342695,-0.0988686 51.52342429,-0.09887084 51.52342252,-0.09888041 51.52341773,-0.09900969 51.52337666,-0.09907913 51.52345737,-0.09891179 51.52351221)))"
f9af0541-bb83-48fd-a530-99a263238ffe,4006 Donald Hill,Former,4006 Donald Hill,London,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.","MULTIPOLYGON (((-0.10061176 51.52384901,-0.09952754 51.524113,-0.09932973 51.52415521,-0.09930552 51.52414807,-0.09921187 51.52388712,-0.09922081 51.52386299,-0.09943768 51.52377837,-0.09986378 51.5236369,-0.10035551 51.52349424,-0.10061176 51.52384901),(-0.09941549 51.5240343,-0.09951465 51.5240208,-0.09948155 51.52392602,-0.09938239 51.52393943,-0.09941549 51.5240343)))"
279ea41f-5182-4bcf-873a-a7897b7f1d24,1563 Welch Court,Former,1563 Welch Court,London,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,"MULTIPOLYGON (((-0.10107998 51.52382116,-0.10138867 51.52419404,-0.10106039 51.52429205,-0.10074801 51.52390031,-0.10107998 51.52382116)))"
72c7205d-f6bb-4eb4-9897-14304e002bb3,05071 Alpine Park,Latest,05071 Alpine Park,London,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.

Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.","MULTIPOLYGON (((-0.10051459 51.52443474,-0.10028203 51.52401282,-0.10066504 51.52391965,-0.10098075 51.52431774,-0.10089409 51.52433927,-0.10077297 51.52418398,-0.10063973 51.524216,-0.10072495 51.52438176,-0.10051459 51.52443474)))"
16827422-d594-4c80-81d5-b516d67d11aa,301 Mallory Drive,Former,301 Mallory Drive,London,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.","MULTIPOLYGON (((-0.09959931 51.52458762,-0.09947901 51.52460321,-0.09945789 51.52459118,-0.09942362 51.5244899,-0.09976372 51.5244268,-0.09968325 51.52428548,-0.09951467 51.52432169,-0.09957315 51.52439889,-0.09940206 51.52442616,-0.09933646 51.5242358,-0.09934578 51.52422318,-0.10019555 51.52403696,-0.10040702 51.52441465,-0.09959931 51.52458762),(-0.09985064 51.52424683,-0.09993253 51.52439204,-0.10013761 51.52434833,-0.10002029 51.52413303,-0.09998482 51.52414019,-0.10002009 51.52421046,-0.09985064 51.52424683)))"
029ab408-165c-4ca9-970e-9672e26da107,427 Lakeland Way,Alternative,427 Lakeland Way,London,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.

Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.","MULTIPOLYGON (((-0.10188732 51.52436703,-0.10280288 51.52409238,-0.10293917 51.5242158,-0.10265699 51.52436654,-0.10255699 51.52429271,-0.10225776 51.52445126,-0.10200774 51.52452536,-0.102021 51.52454266,-0.10190745 51.52458669,-0.10188998 51.5245909,-0.1018739 51.52459271,-0.10186149 51.52459305,-0.1018451 51.52459197,-0.10183306 51.52459016,-0.1018215 51.52458745,-0.10178782 51.52457225,-0.10165626 51.52440457,-0.10156152 51.52425637,-0.10156001 51.52425095,-0.10155996 51.52424537,-0.10156134 51.52423982,-0.10156323 51.52423589,-0.10156553 51.52423269,-0.10157005 51.524228,-0.10157584 51.52422387,-0.10158086 51.52422116,-0.10158819 51.52421822,-0.10159577 51.52421619,-0.10160245 51.52421504,-0.10161372 51.52421441,-0.10162349 51.52421502,-0.10163237 51.5242166,-0.10164062 51.52421907,-0.10164629 51.52422141,-0.10165151 51.52422419,-0.10165753 51.52422843,-0.10187163 51.52443233,-0.10192505 51.52441656,-0.10188732 51.52436703)))"
d2117551-e56f-4972-a99d-042b8a636a11,57 Hoffman Way,Primary,57 Hoffman Way,London,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.

Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.","MULTIPOLYGON (((-0.09854132 51.52442552,-0.09845224 51.52431814,-0.09896253 51.52414566,-0.09898696 51.52414048,-0.0990426 51.52429983,-0.09903053 51.5243473,-0.09890776 51.52438757,-0.0988861 51.52431933,-0.09854489 51.5244298,-0.09859567 51.52449132,-0.09819802 51.52462426,-0.09805125 51.52445525,-0.09840187 51.52433693,-0.09849278 51.52444191,-0.09854132 51.52442552)))"
9ed13082-3c75-42e7-8b5f-72c8092a8629,40 John Wall Center,Latest,40 John Wall Center,London,"Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.","MULTIPOLYGON (((-0.10138139 51.5249894,-0.10124511 51.52482767,-0.10127582 51.52481737,-0.10132903 51.5248792,-0.10144141 51.52484263,-0.10162954 51.52479064,-0.10159246 51.52474283,-0.10143872 51.52478944,-0.10127795 51.52458252,-0.10042578 51.52487483,-0.10065722 51.52519188,-0.09979522 51.52543268,-0.099488 51.52468177,-0.09950552 51.52466605,-0.09978419 51.52462758,-0.09980383 51.52462673,-0.09981692 51.52462748,-0.09983324 51.52463017,-0.09984279 51.52463275,-0.09984577 51.52463379,-0.099851 51.52463648,-0.09989017 51.52466149,-0.0998923 51.52466242,-0.09989728 51.52466385,-0.09990789 51.52466546,-0.09992859 51.52466679,-0.09994534 51.52466966,-0.09994846 51.52467079,-0.09995254 51.52467311,-0.09997852 51.52471049,-0.10009656 51.52468695,-0.10006677 51.52462676,-0.10050776 51.5245295,-0.10152721 51.52425626,-0.10160877 51.52438537,-0.10132819 51.52446634,-0.10154047 51.52474162,-0.10158178 51.52472916,-0.10141032 51.52450877,-0.10149481 51.52448433,-0.10156468 51.52454076,-0.10161929 51.52460379,-0.10165642 51.52467102,-0.10167203 51.5247255,-0.10183489 51.52467454,-0.10196034 51.5248298,-0.10138139 51.5249894),(-0.1000914 51.52527489,-0.10031636 51.52521442,-0.10016248 51.52499422,-0.09981368 51.52505844,-0.09983799 51.52511521,-0.0999678 51.52506858,-0.1000914 51.52527489),(-0.10060593 51.52466804,-0.09987764 51.52482756,-0.09991682 51.52492882,-0.10046212 51.52481562,-0.10040794 51.5247214,-0.10061122 51.52467595,-0.10060593 51.52466804),(-0.10107667 51.52455894,-0.10105325 51.52452241,-0.10098406 51.52453973,-0.10100748 51.52457617,-0.10107667 51.52455894)))"
47717bbd-0483-4f5a-91d0-3baf72001aaf,25 Crest Line Way,Former,25 Crest Line Way,London,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.","MULTIPOLYGON (((-0.10189232 51.52470442,-0.10212173 51.52463359,-0.10218817 51.52470687,-0.10301676 51.52428791,-0.1030742 51.52432095,-0.1028446 51.52447604,-0.10267325 51.52457534,-0.10255207 51.52462958,-0.10222774 51.52475023,-0.10215694 51.52477156,-0.10208406 51.52470411,-0.10205815 51.52471349,-0.10211456 51.52478527,-0.10198827 51.52482369,-0.10189232 51.52470442)))"
50bfec34-6723-4283-b4a9-55a986d076a0,09 Fairview Street,Primary,09 Fairview Street,London,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.","MULTIPOLYGON (((-0.09884719 51.52469629,-0.09873118 51.52451546,-0.09896748 51.52444205,-0.09905498 51.52441784,-0.09910966 51.52443761,-0.09917112 51.52458878,-0.09884719 51.52469629)))"
f49bb51f-1272-4490-b931-daa4b53a4976,5773 Graceland Court,Alternative,5773 Graceland Court,London,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.","MULTIPOLYGON (((-0.10096346 51.52473004,-0.10119288 51.52504381,-0.10092526 51.52511798,-0.10070772 51.52480287,-0.10096346 51.52473004)))"
4bcb2920-ea18-418f-888d-98315c33ac8e,28857 Bashford Point,Primary,28857 Bashford Point,London,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl.","MULTIPOLYGON (((-0.09915816 51.52515959,-0.09838111 51.52531606,-0.09830846 51.52517415,-0.09839877 51.52515178,-0.09841595 51.52506798,-0.09926915 51.52483092,-0.09935671 51.52504771,-0.09912554 51.52509477,-0.09915816 51.52515959)))"
7fda4e82-d3bc-49d7-a1f9-ef4643d2ddfa,64270 Arrowood Point,Former,64270 Arrowood Point,London,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.","MULTIPOLYGON (((-0.10217451 51.52559359,-0.10211806 51.52551597,-0.10181589 51.52505156,-0.10193541 51.52502022,-0.10228667 51.52555197,-0.10231142 51.52554607,-0.10226852 51.52548216,-0.10268446 51.52537729,-0.10273316 51.52545407,-0.10217451 51.52559359)))"
31a06ffb-5b33-4b7c-ac78-d6f7663bfda5,26369 La Follette Crossing,Former,26369 La Follette Crossing,London,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.","MULTIPOLYGON (((-0.10140201 51.52519719,-0.10109482 51.52528017,-0.10104933 51.52521972,-0.10146483 51.52510442,-0.10162675 51.52533257,-0.10138788 51.52552303,-0.10130086 51.52548026,-0.10149674 51.52532507,-0.10140201 51.52519719)))"
2cc83bbd-37d2-4567-b135-8adc7ef87353,0 Monica Hill,Primary,0 Monica Hill,London,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.","MULTIPOLYGON (((-0.09906439 51.52584663,-0.09897809 51.52571385,-0.09895556 51.52570782,-0.09877825 51.52575261,-0.09870245 51.52565156,-0.09901643 51.52556502,-0.09900056 51.52553428,-0.09882245 51.52557051,-0.09874458 51.52541547,-0.0988843 51.52538698,-0.09887044 51.52536329,-0.09835164 51.52547664,-0.09832628 51.52543144,-0.09929677 51.52522371,-0.09931669 51.52521612,-0.09932819 51.52521001,-0.0993533 51.52519198,-0.0994005 51.52518016,-0.09966074 51.52575765,-0.09897407 51.52593141,-0.0989369 51.52587883,-0.09906439 51.52584663),(-0.09929063 51.52529483,-0.09905018 51.52534318,-0.09911617 51.52548237,-0.09936063 51.5254349,-0.09929063 51.52529483),(-0.09914238 51.52565968,-0.09923572 51.52580346,-0.09945294 51.52574862,-0.09937359 51.52559095,-0.09914238 51.52565968)))"
59b69802-657b-4284-a543-00d871810d1f,707 Surrey Court,Alternative,707 Surrey Court,London,"Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.

Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.","MULTIPOLYGON (((-0.10012873 51.52570453,-0.1000063 51.52552872,-0.10077174 51.52532215,-0.10098604 51.52562867,-0.10098828 51.52562672,-0.10112621 51.52569325,-0.1007085 51.52602776,-0.10069723 51.52603882,-0.10060198 51.52599276,-0.10053749 51.52604927,-0.1005509 51.52609085,-0.10037203 51.52611088,-0.10045671 51.52632763,-0.10026114 51.52635737,-0.10003619 51.52576319,-0.10014718 51.52574619,-0.10012873 51.52570453),(-0.10031588 51.52572123,-0.10023132 51.52573362,-0.10026273 51.52581713,-0.10034729 51.52580474,-0.10031588 51.52572123),(-0.10052048 51.52588308,-0.10056228 51.52590399,-0.10064571 51.52583925,-0.1006039 51.52581834,-0.10052048 51.52588308),(-0.10032698 51.52589433,-0.10029493 51.52589894,-0.10033506 51.5260084,-0.10036711 51.52600379,-0.10032698 51.52589433),(-0.10058525 51.52552533,-0.10057044 51.5255035,-0.10040792 51.52554629,-0.10042273 51.52556811,-0.10058525 51.52552533),(-0.10088733 51.52564487,-0.10084467 51.52562386,-0.10076254 51.52568871,-0.1008052 51.52570973,-0.10088733 51.52564487),(-0.10061899 51.52580572,-0.10068693 51.52583928,-0.10081765 51.52573619,-0.10074744 51.5257016,-0.10061899 51.52580572)))"
a4b12940-467e-4e9f-9cb4-632548f32042,31288 Lunder Terrace,Primary,31288 Lunder Terrace,London,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.

Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.","MULTIPOLYGON (((-0.10128937 51.52541677,-0.1012102 51.52543833,-0.1011755 51.52538875,-0.10125467 51.5253672,-0.10128937 51.52541677)))"
549d7c1f-8f48-42bb-93b8-d62cebbe3ed8,6 Dixon Circle,Alternative,6 Dixon Circle,London,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.

Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.","MULTIPOLYGON (((-0.1016494 51.52557133,-0.10179453 51.52558267,-0.10180238 51.5255846,-0.10180876 51.52558695,-0.10181159 51.52558834,-0.10182839 51.5256003,-0.10197082 51.52580845,-0.10197038 51.52580853,-0.10202946 51.52589582,-0.10203012 51.52589718,-0.1019108 51.52592744,-0.10173166 51.52565575,-0.10167199 51.525652,-0.10110929 51.52609998,-0.10118907 51.5261367,-0.10120931 51.52618739,-0.10111403 51.52620788,-0.10104958 51.52614569,-0.10097146 51.52620782,-0.10099796 51.5262604,-0.10070364 51.52631769,-0.10069212 51.52630716,-0.10158284 51.52559453,-0.1016494 51.52557133)))"
cd31eea7-cee0-45a7-b48c-31819c35a2f7,7 Scoville Circle,Primary,7 Scoville Circle,London,"Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.","MULTIPOLYGON (((-0.09893177 51.52581166,-0.09887078 51.5258292,-0.09883039 51.5257745,-0.09889138 51.52575696,-0.09893177 51.52581166)))"
4254922c-cc95-43ea-a656-b89bea4c8331,9 Erie Pass,Former,9 Erie Pass,London,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.

Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.","MULTIPOLYGON (((-0.10208098 51.52597434,-0.10207975 51.52603152,-0.10148919 51.52614417,-0.10144513 51.52605983,-0.10206049 51.52593993,-0.10208098 51.52597434)))"
d22b416b-201f-48b5-8e2a-88b6fba4fb98,3538 Goodland Street,Latest,3538 Goodland Street,London,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.

Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.","MULTIPOLYGON (((-0.09869084 51.52611359,-0.09935818 51.52594725,-0.09944577 51.52608356,-0.09877829 51.52624999,-0.09869084 51.52611359)))"
f16f486c-4f58-498d-9a3a-d86cbcdac839,0 Jana Park,Latest,0 Jana Park,London,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.","MULTIPOLYGON (((-0.09860356 51.5261325,-0.09878999 51.5264329,-0.0987476 51.52644337,-0.09864667 51.52627762,-0.09813725 51.52640461,-0.09805102 51.52627012,-0.09860356 51.5261325)))"
1f5ea584-e9a3-41df-9fba-0584e3a95f66,9 Autumn Leaf Center,Latest,9 Autumn Leaf Center,London,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.","MULTIPOLYGON (((-0.09955329 51.52628503,-0.0995691 51.52631397,-0.09948183 51.52633252,-0.09946602 51.52630358,-0.09955329 51.52628503)))"
6f6d0b36-0801-4630-a809-ef2a485ecafb,103 Katie Drive,Latest,103 Katie Drive,London,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.

Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.

In congue. Etiam justo. Etiam pretium iaculis justo.","MULTIPOLYGON (((-0.09904292 51.52632397,-0.09909546 51.52640539,-0.09888925 51.5264552,-0.098808 51.52632924,-0.09894086 51.52629606,-0.0989472 51.52633069,-0.09899516 51.52634577,-0.09904292 51.52632397)))"
b6446f12-f0ec-41d6-bb57-dbff36572263,943 Meadow Vale Circle,Former,943 Meadow Vale Circle,London,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,"MULTIPOLYGON (((-0.1062888 51.52254039,-0.10591151 51.52268744,-0.10589827 51.52267653,-0.10566283 51.52243775,-0.10567049 51.52241656,-0.10581344 51.52239333,-0.10593436 51.5223487,-0.10599219 51.52241052,-0.10610363 51.5223651,-0.10622723 51.52244354,-0.1062888 51.52254039)))"
7ff6899d-e0b3-4ad6-9b3f-c81b95f53f92,79 Thompson Place,Alternative,79 Thompson Place,London,"Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.

Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.","MULTIPOLYGON (((-0.10444513 51.52281429,-0.10435833 51.52255786,-0.10458805 51.52252794,-0.10458805 51.52252803,-0.10465359 51.5227236,-0.10450094 51.52280683,-0.10444513 51.52281429)))"
1b67944d-7709-4465-9865-aff7a6c966ab,2374 Knutson Circle,Latest,2374 Knutson Circle,London,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.","MULTIPOLYGON (((-0.10357152 51.52266276,-0.10424993 51.52257166,-0.104274 51.52263428,-0.1036357 51.52285633,-0.10351897 51.52273071,-0.10352492 51.52269168,-0.10357152 51.52266276)))"
fa45855e-7e7a-4d51-8583-8fae334010f4,88497 Anhalt Point,Latest,88497 Anhalt Point,London,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.","MULTIPOLYGON (((-0.102953 51.52389697,-0.10252729 51.52331132,-0.10277037 51.52324466,-0.10295916 51.52351282,-0.10318496 51.52342142,-0.10339858 51.52363341,-0.10349751 51.52359409,-0.10339997 51.52349584,-0.10329135 51.52349049,-0.1031261 51.52332191,-0.10307695 51.5233391,-0.10275142 51.52292359,-0.10279499 51.52291234,-0.10287498 51.52303395,-0.10315591 51.52296512,-0.10316519 51.52294647,-0.10306535 51.52280988,-0.10249105 51.52293485,-0.10253499 51.5230637,-0.1025494 51.5230812,-0.10268158 51.52305025,-0.10272669 51.52312328,-0.1024529 51.52318674,-0.10236725 51.52294103,-0.10245067 51.52292475,-0.10243253 51.52289299,-0.1023629 51.52290355,-0.10233905 51.52283572,-0.10311321 51.5227094,-0.10333716 51.52306103,-0.10324249 51.523088,-0.10325872 51.52311363,-0.10350228 51.52304562,-0.10364634 51.5229958,-0.1040176 51.52342804,-0.10402817 51.52345115,-0.10366442 51.52363636,-0.10300401 51.52390085,-0.102953 51.52389697)))"
43538d4e-2a54-4c78-b1e4-1fca0fbfad8b,87 Daystar Junction,Former,87 Daystar Junction,London,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.

Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.","MULTIPOLYGON (((-0.10619353 51.52318623,-0.10612138 51.52312553,-0.10624014 51.52307052,-0.10631243 51.52313122,-0.10619353 51.52318623)))"
c273b5d3-9a6d-4a1c-81bd-6a2943ca8146,83031 Katie Trail,Former,83031 Katie Trail,London,"Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.

Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.","MULTIPOLYGON (((-0.10462173 51.52358124,-0.10394587 51.52392282,-0.10370623 51.52372291,-0.10448823 51.52335921,-0.10457394 51.52337813,-0.10462173 51.52358124),(-0.10419486 51.52368944,-0.10437431 51.52360332,-0.10430211 51.52354379,-0.10412351 51.5236302,-0.10419486 51.52368944)))"
09dcbc6c-d89e-4e4a-adad-5bef4502d82f,4 Claremont Lane,Primary,4 Claremont Lane,London,"Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.","MULTIPOLYGON (((-0.10536962 51.52355978,-0.10579196 51.52341813,-0.10593035 51.52357783,-0.10550809 51.52372091,-0.10536962 51.52355978)))"
511f473e-4e8b-450c-b4a8-34f835e3a8f6,9986 Linden Road,Latest,9986 Linden Road,London,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.

Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.

Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.","MULTIPOLYGON (((-0.10442331 51.52417289,-0.10428225 51.52423706,-0.1039977 51.5239938,-0.10414675 51.52392445,-0.10442557 51.52416339,-0.10447057 51.52387834,-0.10425465 51.52398195,-0.10415299 51.52389919,-0.10459646 51.52366896,-0.10463476 51.52368396,-0.10451045 51.52436898,-0.10448051 51.52437839,-0.10447471 51.5243792,-0.10446965 51.52437957,-0.10446676 51.52437952,-0.1044603 51.52437897,-0.10445245 51.52437704,-0.10444538 51.52437378,-0.10444508 51.52437395,-0.10439684 51.52433451,-0.10442331 51.52417289)))"
d70af4fe-ccee-44bf-9faa-07f5e6c94c20,2 New Castle Point,Primary,2 New Castle Point,London,"In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.","MULTIPOLYGON (((-0.10469611 51.52430679,-0.10479852 51.52373247,-0.10483644 51.52372526,-0.10520382 51.52401536,-0.10498344 51.52412214,-0.10496695 51.52410254,-0.10485969 51.52409595,-0.10481797 51.52430921,-0.10479464 51.52431198,-0.10469611 51.52430679)))"
62d712ad-ad18-426c-bcb4-2bd3fbb82652,19 Kipling Plaza,Former,19 Kipling Plaza,London,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.","MULTIPOLYGON (((-0.10612476 51.52394049,-0.1060301 51.52385938,-0.10618689 51.52378763,-0.10628225 51.5238692,-0.10612476 51.52394049)))"
