ResourceID,OrgUID,Organisation Name,Name Type,Currency,Contact Point,Contact Point Type,Notes,Description Type
c35ced6b-e156-462f-ab17-f38851520fc5,OLO1350,Jasper Properties Ltd,Primary,Current,,,,
c3667825-30a7-426a-9f44-f0df2bf9fe04,OLO2015,Waldon Telecom Ltd,Primary,Current,,,,
c385b8c0-f707-4a08-867c-7a2776976d77,OLO1720,PCM Ltd,Primary,Current,,,,
c38d0605-00f7-47a7-a502-ee53b74d2ff0,OLO923,Biossence Ltd,Primary,Current,0207 042 1104,Telephone,,
c3b438df-5cb2-45ca-98b9-ea567f148214,OLO114,Enfield Archaeological Society,Primary,Current,,,,
c3c59b35-3ee8-41c4-baa5-bf305fceba46,OLO598,Portable Antiquities Scheme,Primary,Current,,,,
c40b4767-b9c2-4f42-a7cf-cf1cad8ea840,OLO1252,Guy's and St Thomas Trust,Primary,Current,2071888801,Telephone,,
c41c577f-810f-4178-919c-a31ee798ec13,OLO1788,Lepiota Development Management Incorporated,Primary,Current,,,,
c48814f0-6245-4a16-88f8-6590dc131a92,OLO422,VSM Estates Ltd,Primary,Current,,,,
c4bda0f2-0794-4a39-a2ee-458ca5c2fbe7,OLO1276,Quickdrop Limited,Primary,Current,,,,
c4d2c034-1aec-4042-833b-8b3e7859a38f,OLO1896,Stephen Levrant Heritage Architecture Ltd,Primary,Current,,,,
c50d0de6-5128-492f-a3a8-7d7487633aa3,OLO1474,Hanover Housing Association Ltd,Primary,Current,,,,
c54bb652-d9ff-423f-9770-d30773c086ac,OLO718,Stefan Zins Associates,Primary,Current,020 8780 3129,Telephone,,
c54bb652-d9ff-423f-9770-d30773c086ac,,,,Current,080 8789 3816,Fax,,
c54bb652-d9ff-423f-9770-d30773c086ac,,,,Current,mail@szal.co.uk,Email,,
c587f0fa-c04e-49b9-acee-232e37271603,OLO1535,Charles Rowan House Residents' Association,Former,Historic,,,,
c5883203-d0c7-4609-a250-ed5a408122e4,OLO1211,John Laing Partnership Ltd,Primary,Current,,,,
c5d5c0ab-7405-4fd9-ada9-486abaed3821,OLO62,Canterbury Archaeological Trust,Primary,Current,,,Email for invoicing: Finance@CanterburyTrust.co.uk,Notes
c5efd66f-f1d2-46d7-9184-abdcfa35596b,OLO4,AOC Archaeology Group,Primary,Current,2088437380,Telephone,,
c5efd66f-f1d2-46d7-9184-abdcfa35596b,,,,Current,2088920549,Fax,,
c5efd66f-f1d2-46d7-9184-abdcfa35596b,,,,Current,admin@aocarchaeology.co.uk,Email,,
c5fffab7-a5cb-4314-abdb-ef3fb6a064e9,OLO359,Carshalton and District History and Archaeology Society,Primary,Current,,,"http://www.cadhas.org.uk/ Formerly Beddington, Carshalton and Wallington Archaeological Society",Notes
c6a31ccd-f94f-4805-b9df-e9baebf168d7,OLO1138,Hexagon Housing Association,Primary,Current,020 8778 6699,Telephone,,
c6a3e434-7035-42e8-a33b-40dab7c8b4b2,OLO503,Brassey and Ogilvie,Primary,Current,,,Railway contractors.,Notes
c6a6e7a4-5a60-445a-a054-64ed5849b510,OLO1523,Royal Armouries,Primary,Current,,,,
c6c3ac7d-2612-414b-8baf-acb3414311a1,OLO580,Peabody Trust,Primary,Current,,,,
c6dcc5bc-3e85-4287-8e79-9f86faeb55d7,OLO1009,Norton Mayfield Architects LLP,Primary,Current,,,,
c6ebf321-7d99-4b35-8f7e-aeb020b558b1,OLO2047,Jameson Architectural Surveyors Ltd,Primary,Current,2086607856,Telephone,,
c6ffc689-aa32-4cdf-844b-d03c1ed7eae5,OLO1073,Merebrook Consulting,Primary,Current,2920610309,Telephone,,
c7233020-ea63-4e33-b1de-dd8cb84bad8f,OLO230,Parsons Brinkerhoff,Primary,Current,1912262279,Telephone,,
c7233020-ea63-4e33-b1de-dd8cb84bad8f,,,,Current,1912262104,Fax,,
c76adb44-2aa3-457e-a8a8-36daaa0f4636,OLO63,UCL Institute of Archaeology,Primary,Current,,,"Includes the work of both the UCL Institute of Archaeology's Field Archaeology Unit and Geoarchaeological Service Facility, both of which became part of UCL's commercial unit, Archaeology South-East (OLO10) in 2006. For all work after this date, use this Organisation only in reference to research-led fieldwork or academic interpretations.",Notes
c76adb44-2aa3-457e-a8a8-36daaa0f4636,,Geoarchaeological Service Facility,Alternative,Current,,,"Includes the work of both the UCL Institute of Archaeology's Field Archaeology Unit and Geoarchaeological Service Facility, both of which became part of UCL's commercial unit, Archaeology South-East (OLO10) in 2006. For all work after this date, use this Organisation only in reference to research-led fieldwork or academic interpretations.",Notes
c7752d11-c0f4-4352-8862-82951c3e76a7,OLO51,Bromley Museum,Primary,Current,bromley.museum@bromley.gov.uk,Email,,
c7871b53-b718-4a29-8075-c18ea99d1110,OLO597,Kent County Council,Primary,Current,,,,
c7b901fb-796f-477f-bd36-24e69a6b31bb,OLO511,Capita Symonds,Primary,Current,0207 870 9300,Telephone,,
c7b901fb-796f-477f-bd36-24e69a6b31bb,,,,Current,0207 870 9399,Fax,,
c8620e87-0eec-48a2-aa2e-ffafe1f9a2d2,OLO560,Archaeology & Planning Solutions,Primary,Current,01666 577709,Telephone,www.archaeologyplanning.co.uk,Notes
c899f331-e67e-4acd-8e50-b603cc3b0818,OLO1291,Geotechnical Consulting Group,Primary,Current,,,,
c8a4d30f-f680-482d-b276-eebdda81d646,OLO1477,Grosvenor West End Properties Ltd,Primary,Current,,,,
c8c4278c-0e24-42ad-855a-74c2956bb2d1,OLO407,Aran Construction (London) Ltd,Primary,Current,,,,
c8dfa2cd-3fb3-4340-a088-c52a30a68803,OLO553,Kingston Local History Room and Archives,Primary,Current,,,,
c955f60b-1c18-4923-bd4a-923f5567f8fe,OLO1364,Ward Homes,Primary,Current,,,,
c99a3baa-027c-49db-bd86-6e4fdcb1d31c,OLO637,O'Donnell Coward Partnership,Primary,Current,,,,
c9c5e003-d6b7-43ee-a7c2-e89f86307b57,OLO1524,HM Government,Primary,Current,,,,
ca0c8c7a-a382-4040-a381-66bb48ed9443,OLO968,Sleeper and Sons Constuction Limited,Primary,Current,,,,
ca14df13-4d71-4c9c-9087-611e1b219e5e,OLO1915,ARCA Design,Primary,Current,,,,
ca1c805b-8a63-4635-aeaa-50d3a493fce1,OLO410,Portswood House Ltd,Primary,Current,023 8023 6685,Telephone,,
ca935870-a1f8-40b1-ab98-6aec0f44a470,OLO66,Greater London Archaeology Advisory Service,Primary,Current,glher@historicengland.org.uk,Email,,
caa2fa44-99de-4e81-8918-4306b18c7917,OLO1049,Robert Brett and Sons Ltd,Primary,Current,,,,
cad99941-e995-4d02-b189-2c1da12cb252,OLO180,CAU,Primary,Current,,,,
cb10ba37-8111-420e-91f1-921845daafb0,OLO1860,Isle of Dogs Neighbourhood Plannning Forum,Primary,Current,isleofdogsnpf@gmail.com,Email,,
cb242683-0aa5-40cd-962d-a5ae6d48b870,OLO1911,Carter Jonas LLP,Primary,Current,,,,
cb96ebdc-1021-47e5-b049-07d4cb0bd3dc,OLO94,Cambrian Archaeological Projects,Primary,Current,,,,
cb9aca41-a6af-4800-850d-39319b8e18df,OLO1719,Dominvs Property Developments Ltd,Primary,Current,,,,
cbb493ca-fccf-42ce-9eee-c579a4cfb170,OLO1420,Architects Network,Primary,Current,,,,
cc52728d-b312-41f2-b6ee-6179138db175,OLO776,British Geological Society,Primary,Current,0115 936 3100,Telephone,,
cc52728d-b312-41f2-b6ee-6179138db175,,,,Current,0115 936 3200,Fax,,
cc52728d-b312-41f2-b6ee-6179138db175,,,,Current,enquiries@bgs.ac.uk,Email,,
cc7b68c9-81e1-4411-b8fb-2fb2c150f1a1,OLO1918,Warwick Rodwell Consultant & Architectural Historian,Primary,Current,,,,
cca11e11-b40f-43cc-bd18-8d591e76b445,OLO1613,ARM Design & Build Ltd,Primary,Current,0208 689 9998,Telephone,,
ccb04e2a-4a8b-43c0-b001-c43d0e833c97,OLO505,URS,Primary,Historic,01256 310200,Telephone,Acquired by AECOM (OLO670) in 2014.,Notes
ccb04e2a-4a8b-43c0-b001-c43d0e833c97,,URS Infrastructure & Environment UK Limited,Alternative,Historic,01256 310200,Telephone,Acquired by AECOM (OLO670) in 2014.,Notes
ccb5835c-92bb-4c37-a2ae-e7ffdde6234e,OLO531,Office of Works,Former,Historic,,,,
ccc22e54-850a-4aa8-8815-6a5e563e8d35,OLO488,Ronald Ward and Partners,Primary,Current,,,,
cce316f7-602f-405b-bec2-64cf82303f7e,OLO1033,DRB Limited,Primary,Current,,,,
ccf83765-93fa-4734-a98d-0aed7c9eea5f,OLO1702,Seddons Solicitors,Primary,Current,,,,
cd247905-59bd-4eaf-ae91-833fbad6bbe5,OLO309,Bromley and West Kent Archaeological Group,Primary,Current,,,,
cd4295e9-c66b-4376-b388-221e0bbf9a65,OLO1265,HS Works Limited,Primary,Current,,,,
cd923c09-ea9b-4176-bd56-84b8fca5ad51,OLO1062,Catherine Bickmore Associates Ltd,Primary,Current,,,,
cd95ccba-bda1-4754-92fd-6fa6ea36ee3d,OLO929,bptw partnership,Primary,Current,,,,
cdad947f-ddc8-4080-9573-0a70532daa87,OLO1086,Buckley Gray Yeoman Architects,Primary,Current,,,,
cdf8cba2-b9e6-47d3-8080-9249fc6e934a,OLO937,Paul Street Hotel LLP,Primary,Current,,,,
ce067a2a-c455-4dda-b98a-71d7279b62d2,OLO1335,Barton Solicitors,Primary,Current,,,,
ce1c4142-2676-4877-b1b2-5f9dac7ed2dd,OLO1995,Stoke-on-Trent Archaeology Service,Primary,Current,,,,
ce25ba53-a934-4e41-ba64-0a3197c9703c,OLO1194,London Bridge Experience,Primary,Current,0800 0434 666,Telephone,,
ce3e7b27-c731-4153-9c52-161a71e47deb,OLO730,Aspinwall & Company,Former,Historic,,,,
ce81cfcd-368c-4d12-ad5d-2bee98f0e9e7,OLO893,Grover Lewis Associates Ltd,Primary,Current,01623 756623,Telephone,,
cea56ba0-a39d-40a9-92a1-5345019ef894,OLO304,Bourne Society,Primary,Current,,,,
ced0af3a-84fa-4ec0-bc86-3bc916f4085b,OLO697,London Borough of Havering,Primary,Current,01708 434343,Telephone,,
ced0af3a-84fa-4ec0-bc86-3bc916f4085b,,,,Current,info@havering.gov.uk,Email,,
cee0219f-2f97-422d-b16c-b8eaa9d848b0,OLO1318,Denne,Primary,Current,,,,
cef5e013-5204-4749-bfad-83d2fffe37b5,OLO530,Fairview New Homes Ltd,Primary,Current,,,,
cefc16a6-8c77-4ce4-a398-6a5e04153763,OLO1833,Wakelin Associates,Primary,Current,,,,
cf09d309-7ff0-48d8-832f-c0ae79b0f648,OLO9,Archaeological Solutions Ltd,Primary,Current,01284 765210,Telephone,Website address: www.archaeologicalsolutions.co.uk. Developed from the former Hertfordshire Archaeological Trust (OLO108).,Notes
cf09d309-7ff0-48d8-832f-c0ae79b0f648,,,,Current,info@ascontracts.co.uk,Email,Website address: www.archaeologicalsolutions.co.uk. Developed from the former Hertfordshire Archaeological Trust (OLO108).,Notes
cf33980c-8ad0-4d0b-a897-5ea0a904882d,OLO1235,One West Smithfield LLP,Primary,Current,,,,
cf3f9693-b1c3-4d53-bd63-9da66ca59970,OLO1018,A & R Partnership,Primary,Current,,,,
cf41722a-8ddc-4155-855d-3fd6885f5704,OLO1293,Neptune Group,Primary,Current,,,,
cf5307fe-f2d5-4dd6-9f11-8e1f3ad45aa0,OLO387,London Metropolitan Archive,Primary,Current,,,,
cf641312-76ef-44bc-bc4d-0b992acb607e,OLO1127,Texel Finance Limited,Primary,Current,,,,
cfba1810-d7af-4abb-bae2-d9aa2fb09494,OLO1781,Rooff Limited,Primary,Current,,,,
d048f96b-a022-4907-a914-e1a73365de50,OLO287,Hyder Consulting,Primary,Current,2073166000,Telephone,"Invoice to: Hyder Consulting Ltd, UK Accounting Centre, HCL House, St Mellons Business Park, St Mellons, Cardiff, CF3 0EY. This company was replaced in September 2015 by Arcadis",Notes
d053cff1-3f9c-449d-b0d2-c3030d910e42,OLO2062,Finds Liaison Officer,Primary,Current,,,,
d0564495-33ec-48c0-b2f6-748034d22803,OLO156,Stratascan,Primary,Current,,,,
d07277d6-d299-4298-ae9d-9e24e9a8c0d0,OLO1288,Eastend Homes,Primary,Current,2075174700,Telephone,,
d0753265-211c-434e-8944-4a275d733c65,OLO1820,Hollins Planning,Primary,Current,,,,
d084ffda-b691-4e46-a52b-fda6a57b7b75,OLO1425,Frankham Consultancy Group,Primary,Current,,,,
d0952b46-2a80-482f-9b38-cf3b8fbbd031,OLO886,Marek Wojciechowski Architects,Primary,Current,,,,
d0a8c17a-6837-4159-be19-c175c48827cd,OLO122,Paddington Waterways & Maida Vale Society,Primary,Current,,,,
d0b35809-c3ff-40db-866a-f4a914c5804e,OLO1136,Wandle Housing Association,Primary,Current,0800 731 2030,Telephone,,
d144f305-1ea8-49a4-b531-68078749b575,OLO467,ABC Cinemas,Primary,Current,,,,
d1711c48-f14a-42a7-af61-f9b8a5be98e1,OLO1971,M2 Architectural Ltd,Primary,Current,1277280925,Telephone,,
d1711c48-f14a-42a7-af61-f9b8a5be98e1,,,,Current,info@m2architectural.com,Email,,
d1883ac7-0642-4089-9be0-710ec2d34e34,OLO167,Albion Archaeology,Primary,Current,01234 270002/6/9,Telephone,website: www.albion-arch.com,Notes
d1883ac7-0642-4089-9be0-710ec2d34e34,,,,Current,01234 359287,Fax,website: www.albion-arch.com,Notes
d1883ac7-0642-4089-9be0-710ec2d34e34,,,,Current,office@albion-arch.com,Email,website: www.albion-arch.com,Notes
d19a572e-0a6f-4876-a61f-690f08628c97,OLO913,Linden Homes,Primary,Current,,,Acquired by Galliford Try (OLO1475) in 2007. Galliford Try continues to use the Linden Homes brand for their Housebuilding Division.,Notes
d1aa36d3-9d2b-4ba8-94dd-c678e67e40d1,OLO490,Octavia Housing Trust,Primary,Current,,,,
d1c462d9-dcda-48eb-a073-8f036db81981,OLO1725,Ian Springford Architects,Primary,Current,,,,
d1eea6d2-a7ab-4e0c-a733-22133f603803,OLO1602,Shoosmiths LLP,Primary,Current,,,,
d21feaf7-670c-434e-99f5-e44e7e909030,OLO1255,G & O Securities Ltd,Primary,Current,,,,
d22af074-6bbe-4d28-a042-10d21ed35730,OLO1575,Avirons Associates Ltd,Primary,Current,,,http://www.aviron.co.uk/,Notes
d2389fb8-100e-41fd-a274-9de5268b2887,OLO1522,Gregory Phillips Architects,Primary,Current,020 7724 3040,Telephone,,
d2389fb8-100e-41fd-a274-9de5268b2887,,,,Current,gp@gregoryphillips.com,Email,,
d26f9fb3-d602-4257-a55c-cd832f4b94e4,OLO229,Posford Haskoning,Primary,Current,2072222115,Telephone,,
d26f9fb3-d602-4257-a55c-cd832f4b94e4,,,,Current,2072222659,Fax,,
d26f9fb3-d602-4257-a55c-cd832f4b94e4,,,,Current,info@london.royalhaskoning.com,Email,,
d2a72fd2-4ece-4244-80ca-996d7ac9c6b3,OLO362,Milestone Society,Primary,Current,,,,
d2ec967f-3f27-40e1-ba94-a78cd0ed5549,OLO293,Martin J Dearne Archaeological Services,Primary,Current,020 8807 7079,Telephone,,
d33a8ba2-37c0-4b50-adef-449958f2d944,OLO1396,Beadmans,Primary,Current,,,,
d3870849-586d-4c09-8148-544cc6205bdd,OLO1531,CH2M,Primary,Historic,01905 361362,Telephone,Acquired by Jacobs (OLO235) in 2017. ,Notes
d3870849-586d-4c09-8148-544cc6205bdd,,,,Historic,01905 361362,Fax,Acquired by Jacobs (OLO235) in 2017. ,Notes
d3b15e5a-61f1-4396-bfce-1f4d1b5613be,OLO667,Arthur & C Harston,Primary,Current,,,Located at East India Dock Road from 1866 to 1889,Notes
d3eb430c-056b-4e2a-b176-bd207c334cb2,OLO1476,Shaftesbury Covent Garden Ltd,Primary,Current,,,,
d401540f-be39-4eca-bf9f-409e7d5f0ac5,OLO320,Stanley Davis Group Limited,Primary,Current,020 7554 2222,Telephone,,
d401540f-be39-4eca-bf9f-409e7d5f0ac5,,,,Current,020 7554 2201,Fax,,
d401540f-be39-4eca-bf9f-409e7d5f0ac5,,,,Current,info@stanleydavis.co.uk,Email,,
d4073b69-9791-4526-be37-cf155a61f64b,OLO1306,Soiltechnics Limited,Primary,Current,1604781877,Telephone,,
d43e2f22-3d22-4714-9e3a-8cd06cf2b67d,OLO947,Durkan,Primary,Current,020 8619 9700,Telephone,,
d43e2f22-3d22-4714-9e3a-8cd06cf2b67d,,,,Current,info@durkan.co.uk,Email,,
d44b4665-5f6b-401d-81a5-b5ff29d26231,OLO472,London Borough of Barnet,Primary,Current,,,,
d45cadc9-589e-42c4-9df7-8be37fdf7d74,OLO318,Maples Teesdale,Primary,Current,020 7831 6501,Telephone,www.maplesteesdale.co.uk,Notes
d45cadc9-589e-42c4-9df7-8be37fdf7d74,,,,Current,020 7405 3867,Fax,www.maplesteesdale.co.uk,Notes
d47d319c-5cf1-4191-8eb1-a5c6247f7732,OLO176,Passmore Edwards Museum,Former,Historic,,,,
d48a4dc8-3f4c-400f-861f-c1ad77e9aaa8,OLO735,Redrow Homes Ltd,Primary,Current,,,,
d4bee229-a6e6-4b66-bfaf-afda877653cf,OLO1703,Highgate Neighbourhood Forum,Primary,Current,info@forhighgate.org,Email,,
d50835d1-5ca1-4a24-aae4-6a4da60a551b,OLO1384,GRA Consulting,Primary,Current,graconsulting@live.co.uk,Email,,
d511227c-60b1-4a77-853f-8148b15dcf9d,OLO833,Council for the Care of Churches,Primary,Current,,,"The CCC is a permanent commission of the General Synod of the Church of England. The Council supports dioceses and parishes in the use, care and development of parish churches, their contents and churchyards.",Notes
d524bc88-1c4c-4245-8812-8318bdcf7563,OLO480,Brett Group,Primary,Current,01227 829054,Telephone,Contact: Dr L M S Harrison,Notes
d524bc88-1c4c-4245-8812-8318bdcf7563,,,,Current,01227 829068,Fax,Contact: Dr L M S Harrison,Notes
d5314307-e8d2-449f-b70b-6a30ee0e858e,OLO920,Network Rail,Primary,Current,020 7557 8000,Telephone,,
d55e2aed-9696-42cc-a0e4-c3851bbbad26,OLO493,Bethnal Green University Settlement,Primary,Current,,,Late 19th century establishment in 1888 by three Oxford theology graduate for the education of the working class.,Notes
d590ed11-0f9f-4b0c-a494-63bd91ca1353,OLO1043,Trevor Lawrence Chartered Architects and Planning Consultants,Primary,Current,01708 454149,Telephone,,
d590ed11-0f9f-4b0c-a494-63bd91ca1353,,,,Current,01708 454149,Fax,,
d5a4dd10-c964-4ab9-bd5f-5f2de1276b6a,OLO1550,Shrimplin Brown,Primary,Current,,,,
d5d3f3a4-695a-4ca9-8731-3ad7e6732716,OLO1990,Fresson and Tee Chartered Surveyors,Primary,Current,,,,
d5e56fa7-e355-4901-98d9-d276c4676471,OLO374,London Borough of Camden,Primary,Current,,,,
d5ee4f49-90a3-473e-8aaf-aad0f23c430b,OLO1451,Shepherdess Developments Ltd,Primary,Current,,,,
d5f28afe-125b-4fc9-b024-36aa025e24c3,OLO342,Environment Agency,Primary,Current,,,,
d615ca8e-3a27-4800-8dec-2d710f34c5b2,OLO413,British Broadcasting Corporation,Primary,Current,,,,
d680669a-f4b5-4740-8849-c610e9cb3a9b,OLO1973,Exploration Architecture Limited,Primary,Current,info@exploration-architecture.com,Email,,
d6990382-bd93-4594-a14c-cfb7c132eb36,OLO471,Development Planning Partnership LLP,Primary,Current,,,,
d6b8eaad-7ac6-4720-b854-866a643117ef,OLO1060,MarCity Developments Ltd,Primary,Current,,,,
d6e49f68-fece-4334-a625-21bfe485732e,OLO1059,Crest Nicholson London,Primary,Current,,,,
d6f58b4c-6eb7-4abe-867f-30192cc01f82,OLO979,Workman LLP,Primary,Current,,,,
d724d60a-b2eb-4e32-8ce9-739c2eddd656,OLO118,International Heritage Conservation and Management,Primary,Current,,,,
d749a74a-b64d-40f8-8b0f-00d4535e7a21,OLO272,"Birkbeck College, University of London",Primary,Current,,,,
d74f83d9-1fff-41b2-904d-c8fb4cd7e309,OLO1747,Price & Myers,Primary,Current,,,,
d76851d4-e39d-49f0-a27e-394d97aeb1b6,OLO420,Colchester Archaeological Group,Primary,Current,,,Information from Current Archaeology directory (2008),Notes
d772c9d2-04d2-4006-aea4-201803beb019,OLO1895,TD Arch,Primary,Current,,,,
d7db74fd-205d-4021-abe3-3bc3541bc09b,OLO1684,University of Bristol,Primary,Current,,,,
d80621a8-8d81-464f-a200-cf3a7f2d1fe3,OLO779,Cambridge Museum of Archaeology and Anthropology,Primary,Current,,,,
d8157c88-91aa-4f53-a245-deee3524f1bb,OLO1766,BHG,Former,Historic,,,,
d828e4c7-9ce3-4717-95bc-77f271ad05ad,OLO975,Cliff Park Developments Ltd,Primary,Current,,,,
d8704738-1731-414e-a734-fc54a86308b4,OLO128,Barnet Museum,Primary,Current,,,,
d8801ad9-f284-44cc-916a-f4c6735cdd6f,OLO447,London Borough of Hillingdon,Primary,Current,,,,
d8803632-bb7a-42ba-b4f6-5b294740e90f,OLO2000,Ray Rogers Heritage & Urban Design,Primary,Current,,,,
d8897665-9cac-4cd9-9738-c8374cc2e175,OLO1016,Hill Partnerships,Primary,Current,,,,
d8bc79e7-df52-49d7-9dd2-b72379d4ac8c,OLO403,Centenary Homes Limited,Primary,Current,,,,
d8e480a0-aa53-4b91-aa0c-069add27e2cf,OLO789,Benson and Forsyth Architects,Primary,Current,,,,
d8f23bcd-36a8-47ab-87b5-0be76b27ff98,OLO321,Society of Antiquities,Primary,Current,,,,
d9057837-b263-45a4-b9b8-12383cc0ab10,OLO1407,Golfrate Property Management,Primary,Current,,,,
d92680d3-0c0e-445c-ae0e-c69b436598cb,OLO825,London Borough of Tower Hamlets,Primary,Current,,,,
d9332e6b-60bd-4b59-ae16-0fa6c4786d59,OLO2051,Steptoe,Primary,Current,,,,
d93a23c8-2075-435f-8f57-530d112750d0,OLO1715,CVU,Primary,Current,,,"A joint venture company comprising Colas, VolkerHighways and AECOM.",Notes
d954c187-a8a7-47fc-bc08-8100eca26b40,OLO357,D M H Stallard,Primary,Current,01293 605000,Telephone,,
d954c187-a8a7-47fc-bc08-8100eca26b40,,,,Current,01293 605080,Fax,,
d9901c94-7a1c-412e-9043-2a820b331153,OLO731,Thames Discovery Programme,Primary,Current,,,,
d9d0ae93-5184-4f7e-95fb-ccc8d92d533a,OLO174,Kingston Upon Thames Archaeological Society,Primary,Current,,,,
d9f2072a-3ccc-455e-808b-8766f3165f2f,OLO1475,Galliford Try,Primary,Current,,,,
d9f6f35e-72bb-4b07-98f6-608902df968f,OLO398,Higgins Construction PLC,Primary,Current,020 8508 5555,Telephone,,
d9f6f35e-72bb-4b07-98f6-608902df968f,,,,Current,020 8508 7078,Fax,,
d9f6f35e-72bb-4b07-98f6-608902df968f,,,,Current,info@higginsconstruction.co.uk,Email,,
da18e395-a083-4bf8-a62e-5924ee0e1b25,OLO1002,JDR Lift Services Ltd,Primary,Current,,,,
da3271ba-2e31-49ec-b50d-0609e567c7f8,OLO1753,SIAW Ltd,Primary,Current,020 8346 0628,Telephone,www.siaw.co.uk,Notes
da67344c-5f31-4446-8fba-06bd06d63f09,OLO1998,Heathrow Airport Ltd,Primary,Current,expansion.feedback@heathrowconsultation,Email,,
da88ad4e-cc55-4fbb-98ab-cd67e71fe0cd,OLO1027,Telford Homes Plc,Primary,Current,01992 809 800,Telephone,,
da88ad4e-cc55-4fbb-98ab-cd67e71fe0cd,,,,Current,01992 809 801,Fax,,
da88ad4e-cc55-4fbb-98ab-cd67e71fe0cd,,,,Current,customerservice@telfordhomes.plc.ul,Email,,
dab3c3d5-fe45-4613-9ede-e73426c74ad5,OLO704,London Transport,Former,Historic,,,,
dabe7239-88f2-45fd-bee3-ff0c20143cb6,OLO1008,Bean Industries Limited,Primary,Current,,,,
dac15fe4-0d42-4cea-9b18-a26f01d87045,OLO748,Forum Heritage Services,Primary,Current,jameswebb@forumheritage.co.uk,Email,,
db335bdc-1651-491d-a90d-13ad913b2e83,OLO106,Royal Commission on the Historic Monuments of England,Former,Historic,1712088200,Telephone,,
db6cc09b-0337-4ea6-bf9a-bd0f6faf7093,OLO649,Architects Co-Partnership,Primary,Current,,,http://acparchitects.co.uk/Home/home.htm,Notes
dbb5543b-f1b1-4eab-a576-a3de9e3108c0,OLO1311,Yogo Developments,Primary,Current,,,,
dbc4ad12-4737-488b-add7-5b7280602356,OLO141,Archaeoscape Consulting,Primary,Historic,,,Became Quaternary Scientific/Quest (OLO610) in 2008.,Notes
dc346ab3-bfcf-4c45-975d-7968994575cf,OLO1089,Edward Williams Architects,Primary,Current,,,,
dc553f25-969c-4684-9cc4-9421d5b94dba,OLO976,One Property Group,Primary,Current,,,,
dc7ffd26-4bcd-46fc-9486-dffef2c360aa,OLO1929,Embassy of the People's Republic of China,Primary,Current,,,,
dc9d6b42-1bf2-45d3-88f0-5b0f1e12ba80,OLO1418,The Dulwich Estate,Primary,Current,,,,
dce12f85-2be4-4f31-9b8e-447deaa1f8dd,OLO1945,Darnton B3 Architecture,Primary,Current,,,,
dcff75a4-ef63-4eca-8d64-fa8b710152ef,OLO1085,BAM Construction Limited,Primary,Current,2073743600,Telephone,,
dd2329f4-545c-4a5f-82c2-a45e203e04bd,OLO1964,Past Wight Heritage Consultancy,Primary,Current,,,,
dd2523ba-9540-4c54-a512-a6bf160160ea,OLO971,Ingleton Wood LLP,Primary,Current,,,,
dd40c181-bb63-42b1-94b6-6bc10789c5a8,OLO1065,City North Group plc,Primary,Current,,,,
de09fdb7-d14f-405a-a8b9-ec42d270c228,OLO1553,Chiltern Archaeology,Primary,Current,01494 881325,Telephone,,
de09fdb7-d14f-405a-a8b9-ec42d270c228,,,,Current,chilternarchaeology@btopenworld.com,Email,,
de1ffe2a-2439-4766-9487-7ad58ed2fca5,OLO1734,Conrad Margoles Architect,Primary,Current, studio@conradmargoles.com,Email,www.conradmargoles.com,Notes
de20c4b6-f9a7-4ff0-8ebe-0b6976217c10,OLO84,British Museum,Primary,Current,,,,
deb56edd-5a4b-41e2-bfb4-63c2908c8fc3,OLO787,City of London Archaeological Society,Primary,Current,,,,
df0800fb-9342-4fbc-b5e0-f93686a2f939,OLO635,Papa Architects Ltd,Primary,Current,,,,
df1c5bc1-853f-4a8d-a243-9d4ceeb9c0ac,OLO1851,Pegasus Planning Group Ltd,Primary,Current,,,,
df52263a-2576-469c-92d6-2e621a20c010,OLO1454,The JESSOP Consultancy,Primary,Current,1142870323,Telephone,,
df84a9c0-069c-40b5-907b-454ec17f9856,OLO484,Department for the Environment,Former,Historic,,,,
dfb7627a-86da-416e-8ed1-196ec3bb58e9,OLO1723,MC Projects,Primary,Current,,,,
dfdcc2f1-73cc-4705-bdc2-9e6ee64fe4ba,OLO1057,Rydon Construction,Primary,Current,,,,
e005fb81-90e6-4434-aa59-509732fbdd1f,OLO1400,Freysporne Limited,Primary,Current,,,,
e01267d1-815b-42a2-b844-c2b2461f8998,OLO778,Dalton Warner Davis,Primary,Current,,,,
e04332e7-524f-48e4-b446-351d96e3e659,OLO1939,Young Heritage,Primary,Current,7925350381,Telephone, info@youngheritage.co.uk,Notes
e080d499-a06a-48fe-a834-436b88614ee7,OLO959,Oakdene Properties (UK) Limited,Primary,Current,,,,
e0a2d85b-f579-4e90-9355-f51ad566c7db,OLO1743,Paul Archer Design,Primary,Current,,,,
e0ce9dc6-1821-4e69-aee6-835fdfc6fab8,OLO1491,Shepherd Construction,Primary,Current,,,,
e0dfe067-ee4f-4f09-976e-bc4efe740e78,OLO59,Surrey County Archaeological Unit,Primary,Current,01483 594 634,Telephone,,
e0dfe067-ee4f-4f09-976e-bc4efe740e78,,,,Current,01483 594 637,Fax,,
e0dfe067-ee4f-4f09-976e-bc4efe740e78,,,,Current,archaeology.scau@surreycc.gov.uk,Email,,
e16027cd-c777-4b78-9157-7686c991e2d3,OLO897,John Simpson Architects LLP,Primary,Current,2074051285,Telephone,,
